words,pos,chunk,labels,sentence_id
follows,_,O,O,9
a,_,O,O,9
diffusion,_,O,B-THE,9
process,_,O,I-THE,9
;,_,O,O,9
(,_,O,O,9
A,_,O,O,9
0.2,_,O,O,9
),_,O,O,9
the,_,O,O,9
price,_,O,B-THE,9
of,_,O,I-THE,9
a,_,O,I-THE,9
discount,_,O,I-THE,9
bond,_,O,I-THE,9
depends,_,O,O,9
only,_,O,O,9
on,_,O,O,9
the,_,O,O,9
spot,_,O,B-THE,9
rate,_,O,I-THE,9
over,_,O,O,9
its,_,O,O,9
term,_,O,O,9
;,_,O,O,9
and,_,O,O,9
(,_,O,O,9
A,_,O,O,9
0.3,_,O,O,9
),_,O,O,9
the,_,O,O,9
market,_,O,B-THE,9
is,_,O,I-THE,9
efficient,_,O,I-THE,9
.,_,O,O,9
Under,_,O,O,9
these,_,O,O,9
assumptions,_,O,O,9
",",_,O,O,9
it,_,O,O,9
is,_,O,O,9
shown,_,O,O,9
by,_,O,O,9
means,_,O,O,9
of,_,O,O,9
an,_,O,O,9
arbitrage,_,O,O,9
argument,_,O,O,9
that,_,O,O,9
the,_,O,O,9
expected,_,O,B-THE,9
rate,_,O,I-THE,9
of,_,O,I-THE,9
return,_,O,I-THE,9
on,_,O,O,9
any,_,O,O,9
bond,_,O,O,9
in,_,O,O,9
excess,_,O,O,9
of,_,O,O,9
the,_,O,O,9
spot,_,O,B-THE,9
rate,_,O,I-THE,9
is,_,O,O,9
proportional,_,O,O,9
to,_,O,O,9
its,_,O,O,9
standard,_,O,O,9
deviation,_,O,O,9
.,_,O,O,9
This,_,O,O,9
property,_,O,O,9
is,_,O,O,9
then,_,O,O,9
used,_,O,O,9
to,_,O,O,9
derive,_,O,O,9
a,_,O,O,9
partial,_,O,O,9
differential,_,O,O,9
equation,_,O,O,9
for,_,O,O,9
bond,_,O,B-THE,9
prices,_,O,I-THE,9
.,_,O,O,9
The,_,O,O,9
solution,_,O,O,9
to,_,O,O,9
that,_,O,O,9
equation,_,O,O,9
is,_,O,O,9
given,_,O,O,9
in,_,O,O,9
the,_,O,O,9
form,_,O,O,9
of,_,O,O,9
a,_,O,O,9
stochastic,_,O,O,9
integral,_,O,O,9
representation,_,O,O,9
.,_,O,O,9
An,_,O,O,9
interpretation,_,O,O,9
of,_,O,O,9
the,_,O,O,9
bond,_,O,B-THE,9
pricing,_,O,I-THE,9
formula,_,O,I-THE,9
is,_,O,O,9
provided,_,O,O,9
.,_,O,O,9
The,_,O,O,9
model,_,O,O,9
is,_,O,O,9
illustrated,_,O,O,9
on,_,O,O,9
a,_,O,O,9
specific,_,O,O,9
case,_,O,O,9
.,_,O,O,9
©,_,O,O,9
1977,_,O,O,9
.,_,O,O,9
The,_,O,O,10
presence,_,O,B-THE,10
of,_,O,I-THE,10
traders,_,O,I-THE,10
with,_,O,I-THE,10
superior,_,O,I-THE,10
information,_,O,I-THE,10
leads,_,O,O,10
to,_,O,O,10
a,_,O,O,10
positive,_,O,O,10
bid-ask,_,O,B-THE,10
spread,_,O,I-THE,10
even,_,O,O,10
when,_,O,O,10
the,_,O,O,10
specialist,_,O,O,10
is,_,O,O,10
risk-neutral,_,O,B-THE,10
and,_,O,O,10
makes,_,O,O,10
zero,_,O,O,10
expected,_,O,B-THE,10
profits,_,O,I-THE,10
.,_,O,O,10
The,_,O,O,10
resulting,_,O,O,10
transaction,_,O,B-THE,10
prices,_,O,I-THE,10
convey,_,O,O,10
information,_,O,O,10
",",_,O,O,10
and,_,O,O,10
the,_,O,O,10
expectation,_,O,B-THE,10
of,_,O,I-THE,10
the,_,O,I-THE,10
average,_,O,I-THE,10
spread,_,O,O,10
squared,_,O,O,10
times,_,O,O,10
volume,_,O,B-THE,10
is,_,O,O,10
bounded,_,O,O,10
by,_,O,O,10
a,_,O,O,10
number,_,O,O,10
that,_,O,O,10
is,_,O,O,10
independent,_,O,O,10
of,_,O,O,10
insider,_,O,B-THE,10
activity,_,O,I-THE,10
.,_,O,O,10
The,_,O,O,10
serial,_,O,O,10
correlation,_,O,O,10
of,_,O,O,10
transaction,_,O,B-THE,10
price,_,O,I-THE,10
differences,_,O,I-THE,10
is,_,O,O,10
a,_,O,O,10
function,_,O,O,10
of,_,O,O,10
the,_,O,O,10
proportion,_,O,O,10
of,_,O,O,10
the,_,O,O,10
spread,_,O,O,10
due,_,O,O,10
to,_,O,O,10
adverse,_,O,B-THE,10
selection,_,O,I-THE,10
.,_,O,O,10
A,_,O,O,10
bid-ask,_,O,B-THE,10
spread,_,O,I-THE,10
implies,_,O,O,10
a,_,O,O,10
divergence,_,O,B-THE,10
between,_,O,I-THE,10
observed,_,O,I-THE,10
returns,_,O,I-THE,10
and,_,O,I-THE,10
realizable,_,O,I-THE,10
returns,_,O,I-THE,10
.,_,O,O,10
Observed,_,O,B-THE,10
returns,_,O,I-THE,10
are,_,O,O,10
approximately,_,O,O,10
realizable,_,O,B-THE,10
returns,_,O,I-THE,10
plus,_,O,O,10
what,_,O,O,10
the,_,O,O,10
uninformed,_,O,B-THE,10
anticipate,_,O,I-THE,10
losing,_,O,I-THE,10
to,_,O,I-THE,10
the,_,O,I-THE,10
insiders,_,O,I-THE,10
.,_,O,O,10
©,_,O,O,10
1985,_,O,O,10
.,_,O,O,10
This,_,O,O,11
paper,_,O,O,11
examines,_,O,O,11
systematic,_,O,B-THE,11
differences,_,O,I-THE,11
in,_,O,I-THE,11
earnings,_,O,I-THE,11
management,_,O,I-THE,11
across,_,O,O,11
31,_,O,O,11
countries,_,O,O,11
.,_,O,O,11
We,_,O,O,11
propose,_,O,O,11
an,_,O,O,11
explanation,_,O,O,11
for,_,O,O,11
these,_,O,O,11
differences,_,O,O,11
based,_,O,O,11
on,_,O,O,11
the,_,O,O,11
notion,_,O,O,11
that,_,O,O,11
insiders,_,O,B-THE,11
",",_,O,O,11
in,_,O,O,11
an,_,O,O,11
attempt,_,O,O,11
to,_,O,O,11
protect,_,O,O,11
their,_,O,O,11
private,_,O,B-THE,11
control,_,O,I-THE,11
benefits,_,O,I-THE,11
",",_,O,O,11
use,_,O,O,11
earnings,_,O,B-THE,11
management,_,O,I-THE,11
to,_,O,O,11
conceal,_,O,B-THE,11
firm,_,O,I-THE,11
performance,_,O,I-THE,11
from,_,O,I-THE,11
outsiders,_,O,I-THE,11
.,_,O,O,11
Thus,_,O,O,11
",",_,O,O,11
earnings,_,O,B-THE,11
management,_,O,I-THE,11
is,_,O,O,11
expected,_,O,O,11
to,_,O,O,11
decrease,_,O,O,11
in,_,O,O,11
investor,_,O,B-THE,11
protection,_,O,I-THE,11
because,_,O,O,11
strong,_,O,O,11
protection,_,O,O,11
limits,_,O,O,11
insiders,_,O,B-THE,11
',_,O,I-THE,11
ability,_,O,I-THE,11
to,_,O,I-THE,11
acquire,_,O,I-THE,11
private,_,O,I-THE,11
control,_,O,I-THE,11
benefits,_,O,I-THE,11
",",_,O,O,11
which,_,O,O,11
reduces,_,O,O,11
their,_,O,O,11
incentives,_,O,B-THE,11
to,_,O,I-THE,11
mask,_,O,I-THE,11
firm,_,O,I-THE,11
performance,_,O,I-THE,11
.,_,O,O,11
Our,_,O,O,11
findings,_,O,O,11
are,_,O,O,11
consistent,_,O,O,11
with,_,O,O,11
this,_,O,O,11
prediction,_,O,O,11
and,_,O,O,11
suggest,_,O,O,11
an,_,O,O,11
endogenous,_,O,O,11
link,_,O,O,11
between,_,O,O,11
corporate,_,O,B-THE,11
governance,_,O,I-THE,11
and,_,O,O,11
the,_,O,O,11
quality,_,O,B-THE,11
of,_,O,I-THE,11
reported,_,O,I-THE,11
earnings,_,O,I-THE,11
.,_,O,O,11
©,_,O,O,11
2003,_,O,O,11
Elsevier,_,O,O,11
B.V,_,O,O,11
.,_,O,O,11
All,_,O,O,11
rights,_,O,O,11
reserved,_,O,O,11
.,_,O,O,11
This,_,O,O,12
study,_,O,O,12
examines,_,O,O,12
the,_,O,O,12
empirical,_,O,O,12
relationship,_,O,O,12
between,_,O,O,12
the,_,O,O,12
return,_,O,B-THE,12
and,_,O,O,12
the,_,O,O,12
total,_,O,B-THE,12
market,_,O,I-THE,12
value,_,O,I-THE,12
of,_,O,I-THE,12
NYSE,_,O,I-THE,12
common,_,O,I-THE,12
stocks,_,O,I-THE,12
.,_,O,O,12
It,_,O,O,12
is,_,O,O,12
found,_,O,O,12
that,_,O,O,12
smaller,_,O,O,12
firms,_,O,O,12
have,_,O,O,12
had,_,O,O,12
higher,_,O,O,12
risk,_,O,B-THE,12
adjusted,_,O,I-THE,12
returns,_,O,I-THE,12
",",_,O,O,12
on,_,O,O,12
average,_,O,O,12
",",_,O,O,12
than,_,O,O,12
larger,_,O,O,12
firms,_,O,O,12
.,_,O,O,12
This,_,O,O,12
',_,O,O,12
size,_,O,B-THE,12
effect,_,O,I-THE,12
',_,O,O,12
has,_,O,O,12
been,_,O,O,12
in,_,O,O,12
existence,_,O,O,12
for,_,O,O,12
at,_,O,O,12
least,_,O,O,12
forty,_,O,O,12
years,_,O,O,12
and,_,O,O,12
is,_,O,O,12
evidence,_,O,O,12
that,_,O,O,12
the,_,O,O,12
capital,_,O,B-THE,12
asset,_,O,I-THE,12
pricing,_,O,I-THE,12
model,_,O,I-THE,12
is,_,O,I-THE,12
misspecified,_,O,I-THE,12
.,_,O,O,12
The,_,O,O,12
size,_,O,B-THE,12
effect,_,O,I-THE,12
is,_,O,O,12
not,_,O,O,12
linear,_,O,O,12
in,_,O,O,12
the,_,O,O,12
market,_,O,B-THE,12
value,_,O,I-THE,12
;,_,O,O,12
the,_,O,O,12
main,_,O,O,12
effect,_,O,O,12
occurs,_,O,O,12
for,_,O,O,12
very,_,O,O,12
small,_,O,O,12
firms,_,O,O,12
while,_,O,O,12
there,_,O,O,12
is,_,O,O,12
little,_,O,O,12
difference,_,O,O,12
in,_,O,O,12
return,_,O,O,12
between,_,O,O,12
average,_,O,O,12
sized,_,O,O,12
and,_,O,O,12
large,_,O,O,12
firms,_,O,O,12
.,_,O,O,12
It,_,O,O,12
is,_,O,O,12
not,_,O,O,12
known,_,O,O,12
whether,_,O,O,12
size,_,O,B-THE,12
per,_,O,O,12
se,_,O,O,12
is,_,O,O,12
responsible,_,O,O,12
for,_,O,O,12
the,_,O,O,12
effect,_,O,O,12
or,_,O,O,12
whether,_,O,O,12
size,_,O,B-THE,12
is,_,O,O,12
just,_,O,O,12
a,_,O,O,12
proxy,_,O,O,12
for,_,O,O,12
one,_,O,O,12
or,_,O,O,12
more,_,O,O,12
TRUE,_,O,O,12
unknown,_,O,O,12
factors,_,O,O,12
correlated,_,O,O,12
with,_,O,O,12
size,_,O,O,12
.,_,O,O,12
©,_,O,O,12
1981,_,O,O,12
.,_,O,O,12
We,_,O,O,13
survey,_,O,O,13
392,_,O,O,13
CFOs,_,O,O,13
about,_,O,O,13
the,_,O,O,13
cost,_,O,B-THE,13
of,_,O,I-THE,13
capital,_,O,I-THE,13
",",_,O,O,13
capital,_,O,B-THE,13
budgeting,_,O,I-THE,13
",",_,O,O,13
and,_,O,O,13
capital,_,O,B-THE,13
structure,_,O,I-THE,13
.,_,O,O,13
Large,_,O,O,13
firms,_,O,O,13
rely,_,O,O,13
heavily,_,O,O,13
on,_,O,O,13
present,_,O,B-THE,13
value,_,O,I-THE,13
techniques,_,O,I-THE,13
and,_,O,O,13
the,_,O,O,13
capital,_,O,B-THE,13
asset,_,O,I-THE,13
pricing,_,O,I-THE,13
model,_,O,I-THE,13
",",_,O,O,13
while,_,O,O,13
small,_,O,O,13
firms,_,O,O,13
are,_,O,O,13
relatively,_,O,O,13
likely,_,O,O,13
to,_,O,O,13
use,_,O,O,13
the,_,O,B-THE,13
payback,_,O,I-THE,13
criterion,_,O,O,13
.,_,O,O,13
A,_,O,O,13
surprising,_,O,O,13
number,_,O,O,13
of,_,O,O,13
firms,_,O,O,13
use,_,O,O,13
firm,_,O,B-THE,13
risk,_,O,I-THE,13
rather,_,O,O,13
than,_,O,O,13
project,_,O,B-THE,13
risk,_,O,I-THE,13
in,_,O,O,13
evaluating,_,O,B-THE,13
new,_,O,I-THE,13
investments,_,O,I-THE,13
.,_,O,O,13
Firms,_,O,O,13
are,_,O,O,13
concerned,_,O,O,13
about,_,O,O,13
financial,_,O,B-THE,13
flexibility,_,O,I-THE,13
and,_,O,O,13
credit,_,O,B-THE,13
ratings,_,O,I-THE,13
when,_,O,O,13
issuing,_,O,B-THE,13
debt,_,O,I-THE,13
",",_,O,O,13
and,_,O,O,13
earnings,_,O,B-THE,13
per,_,O,I-THE,13
share,_,O,I-THE,13
dilution,_,O,I-THE,13
and,_,O,O,13
recent,_,O,O,13
stock,_,O,B-THE,13
price,_,O,I-THE,13
appreciation,_,O,I-THE,13
when,_,O,O,13
issuing,_,O,B-THE,13
equity,_,O,I-THE,13
.,_,O,O,13
We,_,O,O,13
find,_,O,O,13
some,_,O,O,13
support,_,O,O,13
for,_,O,O,13
the,_,O,O,13
pecking-order,_,O,B-THE,13
and,_,O,O,13
trade-off,_,O,B-THE,13
capital,_,O,I-THE,13
structure,_,O,I-THE,13
hypotheses,_,O,O,13
but,_,O,O,13
little,_,O,O,13
evidence,_,O,O,13
that,_,O,O,13
executives,_,O,O,13
are,_,O,O,13
concerned,_,O,O,13
about,_,O,O,13
asset,_,O,B-THE,13
substitution,_,O,I-THE,13
",",_,O,O,13
asymmetric,_,O,B-THE,13
information,_,O,I-THE,13
",",_,O,O,13
transactions,_,O,B-THE,13
costs,_,O,I-THE,13
",",_,O,O,13
free,_,O,B-THE,13
cash,_,O,I-THE,13
flows,_,O,I-THE,13
",",_,O,O,13
or,_,O,O,13
personal,_,O,B-THE,13
taxes,_,O,I-THE,13
.,_,O,O,13
A,_,O,O,13
five-factor,_,O,O,13
model,_,O,O,13
directed,_,O,O,13
at,_,O,O,13
capturing,_,O,O,13
the,_,O,O,13
size,_,O,B-THE,13
",",_,O,I-THE,13
value,_,O,I-THE,13
",",_,O,I-THE,13
profitability,_,O,I-THE,13
",",_,O,I-THE,13
and,_,O,I-THE,13
investment,_,O,I-THE,13
patterns,_,O,I-THE,13
in,_,O,I-THE,13
average,_,O,I-THE,13
stock,_,O,I-THE,13
returns,_,O,I-THE,13
performs,_,O,O,13
better,_,O,O,13
than,_,O,O,13
the,_,O,O,13
three-factor,_,O,O,13
model,_,O,O,13
of,_,O,O,13
Fama,_,O,O,13
and,_,O,O,13
French,_,O,O,13
(,_,O,O,13
FF,_,O,O,13
",",_,O,O,13
1993,_,O,O,13
),_,O,O,13
.,_,O,O,13
The,_,O,O,13
five-factor,_,O,O,13
model's,_,O,O,13
main,_,O,O,13
problem,_,O,O,13
is,_,O,O,13
its,_,O,O,13
failure,_,O,O,13
to,_,O,O,13
capture,_,O,O,13
the,_,O,O,13
low,_,O,B-THE,13
average,_,O,I-THE,13
returns,_,O,I-THE,13
on,_,O,I-THE,13
small,_,O,I-THE,13
stocks,_,O,I-THE,13
whose,_,O,O,13
returns,_,O,O,13
behave,_,O,O,13
like,_,O,O,13
those,_,O,O,13
of,_,O,O,13
firms,_,O,O,13
that,_,O,O,13
invest,_,O,O,13
a,_,O,O,13
lot,_,O,O,13
despite,_,O,O,13
low,_,O,O,13
profitability,_,O,O,13
.,_,O,O,13
The,_,O,O,13
model's,_,O,O,13
performance,_,O,O,13
is,_,O,O,13
not,_,O,O,13
sensitive,_,O,O,13
to,_,O,O,13
the,_,O,O,13
way,_,O,O,13
its,_,O,O,13
factors,_,O,O,13
are,_,O,O,13
defined,_,O,O,13
.,_,O,O,13
With,_,O,O,13
the,_,O,O,13
addition,_,O,O,13
of,_,O,O,13
profitability,_,O,B-THE,13
and,_,O,O,13
investment,_,O,B-THE,13
factors,_,O,I-THE,13
",",_,O,O,13
the,_,O,O,13
value,_,O,B-THE,13
factor,_,O,I-THE,13
of,_,O,O,13
the,_,O,O,13
FF,_,O,O,13
three-factor,_,O,O,13
model,_,O,O,13
becomes,_,O,O,13
redundant,_,O,O,13
for,_,O,O,13
describing,_,O,O,13
average,_,O,B-THE,13
returns,_,O,I-THE,13
in,_,O,O,13
the,_,O,O,13
sample,_,O,O,13
we,_,O,O,13
examine,_,O,O,13
.,_,O,O,13
©,_,O,O,13
2014,_,O,O,13
Elsevier,_,O,O,13
B.V,_,O,O,13
.,_,O,O,13
This,_,O,O,14
paper,_,O,O,14
studies,_,O,O,14
the,_,O,O,14
effect,_,O,B-THE,14
of,_,O,I-THE,14
the,_,O,I-THE,14
bid-ask,_,O,I-THE,14
spread,_,O,I-THE,14
on,_,O,I-THE,14
asset,_,O,I-THE,14
pricing,_,O,I-THE,14
.,_,O,O,14
We,_,O,O,14
analyze,_,O,O,14
a,_,O,O,14
model,_,O,O,14
in,_,O,O,14
which,_,O,O,14
investors,_,O,O,14
with,_,O,O,14
different,_,O,O,14
expected,_,O,B-THE,14
holding,_,O,I-THE,14
periods,_,O,I-THE,14
trade,_,O,O,14
assets,_,O,O,14
with,_,O,O,14
different,_,O,O,14
relative,_,O,B-THE,14
spreads,_,O,I-THE,14
.,_,O,O,14
The,_,O,O,14
resulting,_,O,O,14
testable,_,O,O,14
hypothesis,_,O,O,14
is,_,O,O,14
that,_,O,O,14
market-observed,_,O,B-THE,14
expexted,_,O,I-THE,14
return,_,O,I-THE,14
is,_,O,O,14
an,_,O,O,14
increasing,_,O,O,14
and,_,O,O,14
concave,_,O,O,14
function,_,O,O,14
of,_,O,O,14
the,_,O,O,14
spread,_,O,O,14
.,_,O,O,14
We,_,O,O,14
test,_,O,O,14
this,_,O,O,14
hypothesis,_,O,O,14
",",_,O,O,14
and,_,O,O,14
the,_,O,O,14
empirical,_,O,O,14
results,_,O,O,14
are,_,O,O,14
consistent,_,O,O,14
with,_,O,O,14
the,_,O,O,14
predictions,_,O,O,14
of,_,O,O,14
the,_,O,O,14
model,_,O,O,14
.,_,O,O,14
©,_,O,O,14
1986,_,O,O,14
.,_,O,O,14
This,_,O,O,15
paper,_,O,O,15
examines,_,O,O,15
the,_,O,O,15
relation,_,O,O,15
between,_,O,O,15
the,_,O,O,15
monitoring,_,O,B-THE,15
of,_,O,I-THE,15
CEOs,_,O,I-THE,15
by,_,O,I-THE,15
inside,_,O,I-THE,15
and,_,O,I-THE,15
outside,_,O,I-THE,15
directors,_,O,I-THE,15
and,_,O,O,15
CEO,_,O,B-THE,15
resignations,_,O,I-THE,15
.,_,O,O,15
CEO,_,O,B-THE,15
resignations,_,O,I-THE,15
are,_,O,O,15
predicted,_,O,O,15
using,_,O,O,15
stock,_,O,B-THE,15
returns,_,O,I-THE,15
and,_,O,O,15
earnings,_,O,B-THE,15
changes,_,O,I-THE,15
as,_,O,O,15
measures,_,O,O,15
of,_,O,O,15
prior,_,O,B-THE,15
performance,_,O,I-THE,15
.,_,O,O,15
There,_,O,O,15
is,_,O,O,15
a,_,O,O,15
stronger,_,O,O,15
association,_,O,O,15
between,_,O,O,15
prior,_,O,B-THE,15
performance,_,O,I-THE,15
and,_,O,O,15
the,_,O,O,15
probability,_,O,B-THE,15
of,_,O,I-THE,15
a,_,O,I-THE,15
resignation,_,O,I-THE,15
for,_,O,O,15
companies,_,O,O,15
with,_,O,O,15
outsider-dominated,_,O,O,15
boards,_,O,O,15
than,_,O,O,15
for,_,O,O,15
companies,_,O,O,15
with,_,O,O,15
insider-dominated,_,O,O,15
boards,_,O,O,15
.,_,O,O,15
This,_,O,O,15
result,_,O,O,15
does,_,O,O,15
not,_,O,O,15
appear,_,O,O,15
to,_,O,O,15
be,_,O,O,15
a,_,O,O,15
function,_,O,O,15
of,_,O,O,15
ownership,_,O,B-THE,15
effects,_,O,I-THE,15
",",_,O,O,15
size,_,O,B-THE,15
effects,_,O,I-THE,15
",",_,O,O,15
or,_,O,O,15
industry,_,O,B-THE,15
effects,_,O,I-THE,15
.,_,O,O,15
Unexpected,_,O,B-THE,15
stock,_,O,I-THE,15
returns,_,O,I-THE,15
on,_,O,O,15
days,_,O,O,15
when,_,O,O,15
resignations,_,O,O,15
are,_,O,O,15
announced,_,O,O,15
are,_,O,O,15
consistent,_,O,O,15
with,_,O,O,15
the,_,O,O,15
view,_,O,O,15
that,_,O,O,15
directors,_,O,O,15
increase,_,O,O,15
firm,_,O,B-THE,15
value,_,O,I-THE,15
by,_,O,O,15
removing,_,O,B-THE,15
bad,_,O,I-THE,15
management,_,O,I-THE,15
.,_,O,O,15
©,_,O,O,15
1988,_,O,O,15
.,_,O,O,15
We,_,O,O,16
show,_,O,O,16
that,_,O,O,16
female,_,O,B-THE,16
directors,_,O,I-THE,16
have,_,O,O,16
a,_,O,O,16
significant,_,O,O,16
impact,_,O,O,16
on,_,O,O,16
board,_,O,B-THE,16
inputs,_,O,I-THE,16
and,_,O,O,16
firm,_,O,B-THE,16
outcomes,_,O,I-THE,16
.,_,O,O,16
In,_,O,O,16
a,_,O,O,16
sample,_,O,O,16
of,_,O,O,16
US,_,O,O,16
firms,_,O,O,16
",",_,O,O,16
we,_,O,O,16
find,_,O,O,16
that,_,O,O,16
female,_,O,B-THE,16
directors,_,O,I-THE,16
have,_,O,O,16
better,_,O,O,16
attendance,_,O,B-THE,16
records,_,O,I-THE,16
than,_,O,O,16
male,_,O,B-THE,16
directors,_,O,I-THE,16
",",_,O,O,16
male,_,O,B-THE,16
directors,_,O,I-THE,16
have,_,O,O,16
fewer,_,O,O,16
attendance,_,O,B-THE,16
problems,_,O,I-THE,16
the,_,O,O,16
more,_,O,B-THE,16
gender-diverse,_,O,O,16
the,_,O,O,16
board,_,O,O,16
is,_,O,O,16
",",_,O,O,16
and,_,O,O,16
women,_,O,O,16
are,_,O,O,16
more,_,O,O,16
likely,_,O,O,16
to,_,O,O,16
join,_,O,B-THE,16
monitoring,_,O,I-THE,16
committees,_,O,I-THE,16
.,_,O,O,16
These,_,O,O,16
results,_,O,O,16
suggest,_,O,O,16
that,_,O,O,16
gender-diverse,_,O,B-THE,16
boards,_,O,I-THE,16
allocate,_,O,O,16
more,_,O,O,16
effort,_,O,B-THE,16
to,_,O,I-THE,16
monitoring,_,O,I-THE,16
.,_,O,O,16
Accordingly,_,O,O,16
",",_,O,O,16
we,_,O,O,16
find,_,O,O,16
that,_,O,O,16
chief,_,O,B-THE,16
executive,_,O,I-THE,16
officer,_,O,I-THE,16
turnover,_,O,I-THE,16
is,_,O,O,16
more,_,O,O,16
sensitive,_,O,O,16
to,_,O,O,16
stock,_,O,I-THE,16
performance,_,O,O,16
and,_,O,O,16
directors,_,O,O,16
receive,_,O,O,16
more,_,O,B-THE,16
equity-based,_,O,I-THE,16
compensation,_,O,O,16
in,_,O,O,16
firms,_,O,O,16
with,_,O,O,16
more,_,O,O,16
gender-diverse,_,O,B-THE,16
boards,_,O,I-THE,16
.,_,O,O,16
However,_,O,O,16
",",_,O,O,16
the,_,O,O,16
average,_,O,O,16
effect,_,O,O,16
of,_,O,O,16
gender,_,O,B-THE,16
diversity,_,O,I-THE,16
on,_,O,O,16
firm,_,O,B-THE,16
performance,_,O,I-THE,16
is,_,O,O,16
negative,_,O,O,16
.,_,O,O,16
This,_,O,O,16
negative,_,O,O,16
effect,_,O,O,16
is,_,O,O,16
driven,_,O,O,16
by,_,O,O,16
companies,_,O,O,16
with,_,O,O,16
fewer,_,O,O,16
takeover,_,O,B-THE,16
defenses,_,O,I-THE,16
.,_,O,O,16
Our,_,O,O,16
results,_,O,O,16
suggest,_,O,O,16
that,_,O,O,16
mandating,_,O,B-THE,16
gender,_,O,I-THE,16
quotas,_,O,I-THE,16
for,_,O,I-THE,16
directors,_,O,I-THE,16
can,_,O,O,16
reduce,_,O,O,16
firm,_,O,B-THE,16
value,_,O,I-THE,16
for,_,O,O,16
well-governed,_,O,O,16
firms,_,O,O,16
.,_,O,O,16
©,_,O,O,16
2009,_,O,O,16
Elsevier,_,O,O,16
B.V,_,O,O,16
.,_,O,O,16
All,_,O,O,16
rights,_,O,O,16
reserved,_,O,O,16
.,_,O,O,16
This,_,O,O,17
paper,_,O,O,17
reviews,_,O,O,17
much,_,O,O,17
of,_,O,O,17
the,_,O,O,17
scientific,_,O,O,17
literature,_,O,O,17
on,_,O,O,17
the,_,O,O,17
market,_,O,O,17
for,_,O,O,17
corporate,_,O,B-THE,17
control,_,O,I-THE,17
.,_,O,O,17
The,_,O,O,17
evidence,_,O,O,17
indicates,_,O,O,17
that,_,O,O,17
corporate,_,O,B-THE,17
takeovers,_,O,I-THE,17
generate,_,O,O,17
positive,_,O,O,17
gains,_,O,B-THE,17
",",_,O,O,17
that,_,O,B-THE,17
target,_,O,I-THE,17
firm,_,O,I-THE,17
shareholders,_,O,O,17
benefit,_,O,O,17
",",_,O,O,17
and,_,O,O,17
that,_,O,O,17
bidding,_,O,B-THE,17
firm,_,O,I-THE,17
shareholders,_,O,I-THE,17
do,_,O,O,17
not,_,O,O,17
lose,_,O,O,17
.,_,O,O,17
The,_,O,O,17
gains,_,O,B-THE,17
created,_,O,O,17
by,_,O,O,17
corporate,_,O,B-THE,17
takeovers,_,O,I-THE,17
do,_,O,O,17
not,_,O,O,17
appear,_,O,O,17
to,_,O,O,17
come,_,O,O,17
from,_,O,O,17
the,_,O,O,17
creation,_,O,O,17
of,_,O,O,17
market,_,O,B-THE,17
power,_,O,I-THE,17
.,_,O,O,17
With,_,O,O,17
the,_,O,O,17
exception,_,O,O,17
of,_,O,O,17
actions,_,O,O,17
that,_,O,O,17
exclude,_,O,O,17
potential,_,O,O,17
bidders,_,O,O,17
",",_,O,O,17
it,_,O,O,17
is,_,O,O,17
difficult,_,O,O,17
to,_,O,O,17
find,_,O,O,17
managerial,_,O,B-THE,17
actions,_,O,I-THE,17
related,_,O,O,17
to,_,O,O,17
corporate,_,O,B-THE,17
control,_,O,I-THE,17
that,_,O,O,17
harm,_,O,B-THE,17
shareholders,_,O,I-THE,17
.,_,O,O,17
Finally,_,O,O,17
",",_,O,O,17
we,_,O,O,17
argue,_,O,O,17
the,_,O,O,17
market,_,O,O,17
for,_,O,O,17
corporate,_,O,B-THE,17
control,_,O,I-THE,17
is,_,O,O,17
best,_,O,O,17
viewed,_,O,O,17
as,_,O,O,17
an,_,O,O,17
arena,_,O,O,17
in,_,O,O,17
which,_,O,O,17
managerial,_,O,O,17
teams,_,O,O,17
compete,_,O,O,17
for,_,O,O,17
the,_,O,O,17
rights,_,O,B-THE,17
to,_,O,I-THE,17
manage,_,O,I-THE,17
corporate,_,O,I-THE,17
resources,_,O,I-THE,17
.,_,O,O,17
©,_,O,O,17
1983,_,O,O,17
.,_,O,O,17
The,_,O,O,18
paper,_,O,O,18
motivates,_,O,O,18
",",_,O,O,18
presents,_,O,O,18
",",_,O,O,18
demonstrates,_,O,O,18
in,_,O,O,18
use,_,O,O,18
",",_,O,O,18
and,_,O,O,18
evaluates,_,O,O,18
a,_,O,O,18
methodology,_,O,O,18
for,_,O,O,18
conducting,_,O,B-THE,18
design,_,O,I-THE,18
science,_,O,I-THE,18
(,_,O,I-THE,18
DS,_,O,I-THE,18
),_,O,I-THE,18
research,_,O,I-THE,18
in,_,O,I-THE,18
information,_,O,I-THE,18
systems,_,O,I-THE,18
(,_,O,I-THE,18
IS,_,O,I-THE,18
),_,O,I-THE,18
.,_,O,O,18
DS,_,O,B-THE,18
is,_,O,O,18
of,_,O,O,18
importance,_,O,O,18
in,_,O,O,18
a,_,O,O,18
discipline,_,O,O,18
oriented,_,O,O,18
to,_,O,O,18
the,_,O,O,18
creation,_,O,B-THE,18
of,_,O,I-THE,18
successful,_,O,I-THE,18
artifacts,_,O,I-THE,18
.,_,O,O,18
Several,_,O,O,18
researchers,_,O,O,18
have,_,O,O,18
pioneered,_,O,O,18
DS,_,O,B-THE,18
research,_,O,O,18
in,_,O,O,18
